case_id,name,value
RND-019,MinMonthsJ2,0
RND-019,HurdleYTM,0.1
RND-019,HurdleCY,0.09
RND-019,HurdleMOIC,1.3
RND-019,RelColl,42913.19
RND-020,LoanNo,000005100324610
RND-020,UPB,650747.87
RND-020,IntBal,1044.97
RND-020,CRate,0.11328
RND-020,DRate,0.16328
RND-020,CPmt,6967.21
RND-020,MatDt,2031-01-04
RND-020,T3,3031.74
RND-020,T6,965.53
RND-020,T12,14126.67
RND-020,T24,28253.34
RND-020,PmtSel,Current PMT
RND-020,UserPmt,8515.11
RND-020,TermMonths,240
RND-020,MTrailSel,12M
RND-020,TrailPct,0.954
RND-020,RateSel,User Enter
RND-020,UserRate,0.0845
RND-020,LegalInit,5000
RND-020,LegalStartM,0
RND-020,HoldCost,0
RND-020,LegalEndM,0
RND-020,AddBack,"Yes, Initial Only"
RND-020,ExitType,YTM Sell Solve
RND-020,DPOPct,0.184
RND-020,UserExit,454731.64
RND-020,ValCapPct,0.694
RND-020,YTMTgt,0.0989
RND-020,AddAccrued,Yes
RND-020,LiqAcrM,0
RND-020,StartMonth,2
RND-020,ExitMonth,5
RND-020,BidOverride,
RND-020,Yield,0.1246
RND-020,CutoffDt,2026-07-01
RND-020,AnchorDt,2026-07-31
RND-020,MinMonthsJ2,0
RND-020,HurdleYTM,0.1
RND-020,HurdleCY,0.09
RND-020,HurdleMOIC,1.3
RND-020,RelColl,202718.41
RND-021,LoanNo,000005100324610
RND-021,UPB,2526117.41
RND-021,IntBal,148172.09
RND-021,CRate,0.09996
RND-021,DRate,0.14996
RND-021,CPmt,27834.21
RND-021,MatDt,2034-12-01
RND-021,T3,9259.72
RND-021,T6,149664.96
RND-021,T12,177487.96
RND-021,T24,354975.92
RND-021,PmtSel,Current PMT
RND-021,UserPmt,34576.64
RND-021,TermMonths,60
RND-021,MTrailSel,12M
RND-021,TrailPct,1.149
RND-021,RateSel,User Enter
RND-021,UserRate,0.0351
RND-021,LegalInit,5000
RND-021,LegalStartM,0
RND-021,HoldCost,1000
RND-021,LegalEndM,0
RND-021,AddBack,No
RND-021,ExitType,IRR Solve
RND-021,DPOPct,0.315
RND-021,UserExit,1774806.3
RND-021,ValCapPct,0.685
RND-021,YTMTgt,0.125
RND-021,AddAccrued,No
RND-021,LiqAcrM,0
RND-021,StartMonth,3
RND-021,ExitMonth,8
RND-021,BidOverride,
RND-021,Yield,0.2393
RND-021,CutoffDt,2026-07-01
RND-021,AnchorDt,2026-07-31
RND-021,MinMonthsJ2,0
RND-021,HurdleYTM,0.1
RND-021,HurdleCY,0.09
RND-021,HurdleMOIC,1.3
RND-021,RelColl,2747843.28
RND-022,LoanNo,000005100324610
RND-022,UPB,2298676.46
RND-022,IntBal,57439.65
RND-022,CRate,0.04237
RND-022,DRate,0.09237
RND-022,CPmt,11875.56
RND-022,MatDt,2034-06-07
RND-022,T3,19398.8
RND-022,T6,45085.72
RND-022,T12,100782.72
RND-022,T24,201565.44
RND-022,PmtSel,User PMT
RND-022,UserPmt,9516.22
RND-022,TermMonths,0
RND-022,MTrailSel,6M
RND-022,TrailPct,0.588
RND-022,RateSel,Contractual
RND-022,UserRate,0.0343
RND-022,LegalInit,5000
RND-022,LegalStartM,0
RND-022,HoldCost,1000
RND-022,LegalEndM,0
RND-022,AddBack,"Yes, Initial Only"
RND-022,ExitType,Value Cap
RND-022,DPOPct,0.246
RND-022,UserExit,1515814.63
RND-022,ValCapPct,0.666
RND-022,YTMTgt,0.1129
RND-022,AddAccrued,Yes
RND-022,LiqAcrM,18
RND-022,StartMonth,2
RND-022,ExitMonth,25
RND-022,BidOverride,
RND-022,Yield,0.1329
RND-022,CutoffDt,2026-07-01
RND-022,AnchorDt,2026-07-31
RND-022,MinMonthsJ2,0
RND-022,HurdleYTM,0.1
RND-022,HurdleCY,0.09
RND-022,HurdleMOIC,1.3
RND-022,RelColl,2778141.82
RND-023,LoanNo,000005100324610
RND-023,UPB,745294.99
RND-023,IntBal,10085.02
RND-023,CRate,0.13919
RND-023,DRate,0.18919
RND-023,CPmt,8696.65
RND-023,MatDt,2030-06-21
RND-023,T3,2443.06
RND-023,T6,50378.86
RND-023,T12,32701.78
RND-023,T24,65403.56
RND-023,PmtSel,% of M Trail PMT
RND-023,UserPmt,10539.17
RND-023,TermMonths,120
RND-023,MTrailSel,3M
RND-023,TrailPct,0.993
RND-023,RateSel,Default
RND-023,UserRate,0.1225
RND-023,LegalInit,25000
RND-023,LegalStartM,0
RND-023,HoldCost,0
RND-023,LegalEndM,0
RND-023,AddBack,"Yes, Both"
RND-023,ExitType,IRR Solve
RND-023,DPOPct,0.111
RND-023,UserExit,477360.3
RND-023,ValCapPct,0.834
RND-023,YTMTgt,0.0975
RND-023,AddAccrued,No
RND-023,LiqAcrM,0
RND-023,StartMonth,2
RND-023,ExitMonth,12
RND-023,BidOverride,
RND-023,Yield,0.0917
RND-023,CutoffDt,2026-07-01
RND-023,AnchorDt,2026-07-31
RND-023,MinMonthsJ2,0
RND-023,HurdleYTM,0.1
RND-023,HurdleCY,0.09
RND-023,HurdleMOIC,1.3
RND-023,RelColl,163100.33
RND-024,LoanNo,000005100324610
RND-024,UPB,224753.03
RND-024,IntBal,3425.43
RND-024,CRate,0.11703
RND-024,DRate,0.16703
RND-024,CPmt,3059.66
RND-024,MatDt,2033-12-17
RND-024,T3,5474.82
RND-024,T6,7134.38
RND-024,T12,12076.27
RND-024,T24,24152.54
RND-024,PmtSel,Interest PMT
RND-024,UserPmt,2991.81
RND-024,TermMonths,0
RND-024,MTrailSel,3M
RND-024,TrailPct,0.532
RND-024,RateSel,Default
RND-024,UserRate,0.0985
RND-024,LegalInit,5000
RND-024,LegalStartM,10
RND-024,HoldCost,1000
RND-024,LegalEndM,20
RND-024,AddBack,"Yes, Initial Only"
RND-024,ExitType,YTM Sell Solve
RND-024,DPOPct,0.469
RND-024,UserExit,214321.65
RND-024,ValCapPct,0.962
RND-024,YTMTgt,0.1197
RND-024,AddAccrued,No
RND-024,LiqAcrM,6
RND-024,StartMonth,4
RND-024,ExitMonth,8
RND-024,BidOverride,
RND-024,Yield,0.1912
RND-024,CutoffDt,2026-07-01
RND-024,AnchorDt,2026-07-31
RND-024,MinMonthsJ2,0
RND-024,HurdleYTM,0.1
RND-024,HurdleCY,0.09
RND-024,HurdleMOIC,1.3
RND-024,RelColl,432737.45
RND-025,LoanNo,000005100324610
RND-025,UPB,315650.63
RND-025,IntBal,10179.13
RND-025,CRate,0.07985
RND-025,DRate,0.12985
RND-025,CPmt,2329.55
RND-025,MatDt,2030-03-19
RND-025,T3,6025.36
RND-025,T6,2453.32
RND-025,T12,13289.49
RND-025,T24,26578.98
RND-025,PmtSel,Term PMT
RND-025,UserPmt,1425.01
RND-025,TermMonths,60
RND-025,MTrailSel,12M
RND-025,TrailPct,0.6
RND-025,RateSel,User Enter
RND-025,UserRate,0.064
RND-025,LegalInit,0
RND-025,LegalStartM,0
RND-025,HoldCost,250
RND-025,LegalEndM,0
RND-025,AddBack,No
RND-025,ExitType,DPO
RND-025,DPOPct,0.205
RND-025,UserExit,128307.94
RND-025,ValCapPct,0.807
RND-025,YTMTgt,0.1305
RND-025,AddAccrued,No
RND-025,LiqAcrM,6
RND-025,StartMonth,3
RND-025,ExitMonth,48
RND-025,BidOverride,
RND-025,Yield,0.1846
RND-025,CutoffDt,2026-07-01
RND-025,AnchorDt,2026-07-31
RND-025,MinMonthsJ2,0
RND-025,HurdleYTM,0.1
RND-025,HurdleCY,0.09
RND-025,HurdleMOIC,1.3
RND-025,RelColl,150660.37
RND-026,LoanNo,000005100324610
RND-026,UPB,54857.12
RND-026,IntBal,970.61
RND-026,CRate,0.08141
RND-026,DRate,0.13141
RND-026,CPmt,421.26
RND-026,MatDt,2028-10-05
RND-026,T3,115.24
RND-026,T6,1564.3
RND-026,T12,4320.22
RND-026,T24,8640.44
RND-026,PmtSel,Term PMT
RND-026,UserPmt,303.17
RND-026,TermMonths,60
RND-026,MTrailSel,12M
RND-026,TrailPct,0.512
RND-026,RateSel,User Enter
RND-026,UserRate,0.0407
RND-026,LegalInit,0
RND-026,LegalStartM,0
RND-026,HoldCost,0
RND-026,LegalEndM,0
RND-026,AddBack,"Yes, Both"
RND-026,ExitType,DPO
RND-026,DPOPct,0.379
RND-026,UserExit,39426.66
RND-026,ValCapPct,0.883
RND-026,YTMTgt,0.1533
RND-026,AddAccrued,No
RND-026,LiqAcrM,0
RND-026,StartMonth,1
RND-026,ExitMonth,11
RND-026,BidOverride,
RND-026,Yield,0.1889
RND-026,CutoffDt,2026-07-01
RND-026,AnchorDt,2026-07-31
RND-026,MinMonthsJ2,0
RND-026,HurdleYTM,0.1
RND-026,HurdleCY,0.09
RND-026,HurdleMOIC,1.3
RND-026,RelColl,21880.88
RND-027,LoanNo,000005100324610
RND-027,UPB,328377.22
RND-027,IntBal,372.86
RND-027,CRate,0.12124
RND-027,DRate,0.17124
RND-027,CPmt,5099.83
RND-027,MatDt,2034-05-12
RND-027,T3,14106.27
RND-027,T6,8768.32
RND-027,T12,49217.41
RND-027,T24,98434.82
RND-027,PmtSel,% of M Trail PMT
RND-027,UserPmt,4043.62
RND-027,TermMonths,120
RND-027,MTrailSel,12M
RND-027,TrailPct,1.164
RND-027,RateSel,Contractual
RND-027,UserRate,0.1202
RND-027,LegalInit,5000
RND-027,LegalStartM,10
RND-027,HoldCost,1000
RND-027,LegalEndM,34
RND-027,AddBack,"Yes, Both"
RND-027,ExitType,IRR Solve
RND-027,DPOPct,0.354
RND-027,UserExit,315338.77
RND-027,ValCapPct,0.632
RND-027,YTMTgt,0.1117
RND-027,AddAccrued,Yes
RND-027,LiqAcrM,18
RND-027,StartMonth,6
RND-027,ExitMonth,35
RND-027,BidOverride,
RND-027,Yield,0.167
RND-027,CutoffDt,2026-07-01
RND-027,AnchorDt,2026-07-31
RND-027,MinMonthsJ2,0
RND-027,HurdleYTM,0.1
RND-027,HurdleCY,0.09
RND-027,HurdleMOIC,1.3
RND-027,RelColl,169032.72
RND-028,LoanNo,000005100324610
RND-028,UPB,336936.78
RND-028,IntBal,18222.98
RND-028,CRate,0.07926
RND-028,DRate,0.12926
RND-028,CPmt,2529.07
RND-028,MatDt,2033-07-09
RND-028,T3,4239.69
RND-028,T6,3068.93
RND-028,T12,17019.66
RND-028,T24,34039.32
RND-028,PmtSel,Term PMT
RND-028,UserPmt,1325.44
RND-028,TermMonths,240
RND-028,MTrailSel,12M
RND-028,TrailPct,0.547
RND-028,RateSel,Default
RND-028,UserRate,0.1405
RND-028,LegalInit,5000
RND-028,LegalStartM,0
RND-028,HoldCost,250
RND-028,LegalEndM,0
RND-028,AddBack,No
RND-028,ExitType,Value Cap
RND-028,DPOPct,0.386
RND-028,UserExit,171699.19
RND-028,ValCapPct,0.548
RND-028,YTMTgt,0.1916
RND-028,AddAccrued,Yes
RND-028,LiqAcrM,6
RND-028,StartMonth,3
RND-028,ExitMonth,59
RND-028,BidOverride,
RND-028,Yield,0.1182
RND-028,CutoffDt,2026-07-01
RND-028,AnchorDt,2026-07-31
RND-028,MinMonthsJ2,0
RND-028,HurdleYTM,0.1
RND-028,HurdleCY,0.09
RND-028,HurdleMOIC,1.3
RND-028,RelColl,805800.55
RND-029,LoanNo,000005100324610
RND-029,UPB,766325.13
RND-029,IntBal,30877.22
RND-029,CRate,0.12679
RND-029,DRate,0.17679
RND-029,CPmt,7843.15
RND-029,MatDt,2029-09-27
RND-029,T3,13825.65
RND-029,T6,34487.67
RND-029,T12,45157.37
RND-029,T24,90314.74
RND-029,PmtSel,User PMT
RND-029,UserPmt,9481.32
RND-029,TermMonths,240
RND-029,MTrailSel,6M
RND-029,TrailPct,0.964
RND-029,RateSel,Contractual
RND-029,UserRate,0.1173
RND-029,LegalInit,0
RND-029,LegalStartM,0
RND-029,HoldCost,250
RND-029,LegalEndM,0
RND-029,AddBack,No
RND-029,ExitType,DPO
RND-029,DPOPct,0.357
RND-029,UserExit,378748.47
RND-029,ValCapPct,0.981
RND-029,YTMTgt,0.1987
RND-029,AddAccrued,Yes
RND-029,LiqAcrM,18
RND-029,StartMonth,3
RND-029,ExitMonth,25
RND-029,BidOverride,
RND-029,Yield,0.2364
RND-029,CutoffDt,2026-07-01
RND-029,AnchorDt,2026-07-31
RND-029,MinMonthsJ2,0
RND-029,HurdleYTM,0.1
RND-029,HurdleCY,0.09
RND-029,HurdleMOIC,1.3
RND-029,RelColl,1320983.36
RND-030,LoanNo,000005100324610
RND-030,UPB,3167379.74
RND-030,IntBal,105295.31
RND-030,CRate,0.04298
RND-030,DRate,0.09298
RND-030,CPmt,13221.28
RND-030,MatDt,2033-07-10
RND-030,T3,17853.33
RND-030,T6,41274.26
RND-030,T12,132927.8
RND-030,T24,265855.6
RND-030,PmtSel,User PMT
RND-030,UserPmt,14110.59
RND-030,TermMonths,0
RND-030,MTrailSel,3M
RND-030,TrailPct,0.591
RND-030,RateSel,User Enter
RND-030,UserRate,0.1297
RND-030,LegalInit,5000
RND-030,LegalStartM,0
RND-030,HoldCost,250
RND-030,LegalEndM,0
RND-030,AddBack,No
RND-030,ExitType,User Enter
RND-030,DPOPct,0.299
RND-030,UserExit,1104663.2
RND-030,ValCapPct,0.812
RND-030,YTMTgt,0.1821
RND-030,AddAccrued,Yes
RND-030,LiqAcrM,6
RND-030,StartMonth,4
RND-030,ExitMonth,49
RND-030,BidOverride,
RND-030,Yield,0.1341
RND-030,CutoffDt,2026-07-01
RND-030,AnchorDt,2026-07-31
RND-030,MinMonthsJ2,0
RND-030,HurdleYTM,0.1
RND-030,HurdleCY,0.09
RND-030,HurdleMOIC,1.3
RND-030,RelColl,5106638.24
RND-031,LoanNo,000005100324610
RND-031,UPB,163310.39
RND-031,IntBal,4535.49
RND-031,CRate,0.07668
RND-031,DRate,0.12668
RND-031,CPmt,1328.62
RND-031,MatDt,2035-12-12
RND-031,T3,3328.0
RND-031,T6,6439.92
RND-031,T12,3896.24
RND-031,T24,7792.48
RND-031,PmtSel,Term PMT
RND-031,UserPmt,1638.3
RND-031,TermMonths,120
RND-031,MTrailSel,6M
RND-031,TrailPct,1.121
RND-031,RateSel,Default
RND-031,UserRate,0.1167
RND-031,LegalInit,0
RND-031,LegalStartM,6
RND-031,HoldCost,250
RND-031,LegalEndM,11
RND-031,AddBack,"Yes, Both"
RND-031,ExitType,IRR Solve
RND-031,DPOPct,0.303
RND-031,UserExit,132339.32
RND-031,ValCapPct,0.666
RND-031,YTMTgt,0.1349
RND-031,AddAccrued,Yes
RND-031,LiqAcrM,6
RND-031,StartMonth,2
RND-031,ExitMonth,44
RND-031,BidOverride,
RND-031,Yield,0.1294
RND-031,CutoffDt,2026-07-01
RND-031,AnchorDt,2026-07-31
RND-031,MinMonthsJ2,0
RND-031,HurdleYTM,0.1
RND-031,HurdleCY,0.09
RND-031,HurdleMOIC,1.3
RND-031,RelColl,183065.3
RND-032,LoanNo,000005100324610
RND-032,UPB,59828.71
RND-032,IntBal,1678.67
RND-032,CRate,0.10729
RND-032,DRate,0.15729
RND-032,CPmt,802.66
RND-032,MatDt,2028-05-24
RND-032,T3,325.59
RND-032,T6,3368.89
RND-032,T12,8243.26
RND-032,T24,16486.52
RND-032,PmtSel,User PMT
RND-032,UserPmt,1139.31
RND-032,TermMonths,240
RND-032,MTrailSel,3M
RND-032,TrailPct,0.688
RND-032,RateSel,Contractual
RND-032,UserRate,0.0409
RND-032,LegalInit,25000
RND-032,LegalStartM,6
RND-032,HoldCost,0
RND-032,LegalEndM,19
RND-032,AddBack,"Yes, Initial Only"
RND-032,ExitType,IRR Solve
RND-032,DPOPct,0.429
RND-032,UserExit,58059.9
RND-032,ValCapPct,0.335
RND-032,YTMTgt,0.1186
RND-032,AddAccrued,Yes
RND-032,LiqAcrM,6
RND-032,StartMonth,5
RND-032,ExitMonth,59
RND-032,BidOverride,
RND-032,Yield,0.1162
RND-032,CutoffDt,2026-07-01
RND-032,AnchorDt,2026-07-31
RND-032,MinMonthsJ2,0
RND-032,HurdleYTM,0.1
RND-032,HurdleCY,0.09
RND-032,HurdleMOIC,1.3
RND-032,RelColl,83391.81
RND-033,LoanNo,000005100324610
RND-033,UPB,769635.3
RND-033,IntBal,4383.29
RND-033,CRate,0.13585
RND-033,DRate,0.18585
RND-033,CPmt,12711.67
RND-033,MatDt,2029-05-26
RND-033,T3,30915.71
RND-033,T6,55676.74
RND-033,T12,35518.11
RND-033,T24,71036.22
RND-033,PmtSel,Current PMT
RND-033,UserPmt,12074.71
RND-033,TermMonths,60
RND-033,MTrailSel,3M
RND-033,TrailPct,0.521
RND-033,RateSel,Default
RND-033,UserRate,0.1259
RND-033,LegalInit,25000
RND-033,LegalStartM,10
RND-033,HoldCost,1000
RND-033,LegalEndM,13
RND-033,AddBack,No
RND-033,ExitType,DPO
RND-033,DPOPct,0.148
RND-033,UserExit,564789.31
RND-033,ValCapPct,0.491
RND-033,YTMTgt,0.1801
RND-033,AddAccrued,Yes
RND-033,LiqAcrM,6
RND-033,StartMonth,1
RND-033,ExitMonth,29
RND-033,BidOverride,
RND-033,Yield,0.2444
RND-033,CutoffDt,2026-07-01
RND-033,AnchorDt,2026-07-31
RND-033,MinMonthsJ2,0
RND-033,HurdleYTM,0.1
RND-033,HurdleCY,0.09
RND-033,HurdleMOIC,1.3
RND-033,RelColl,1731748.94
RND-034,LoanNo,000005100324610
RND-034,UPB,220739.11
RND-034,IntBal,8536.22
RND-034,CRate,0.08823
RND-034,DRate,0.13823
RND-034,CPmt,1647.41
RND-034,MatDt,2027-08-12
RND-034,T3,489.87
RND-034,T6,3739.59
RND-034,T12,17407.25
RND-034,T24,34814.5
RND-034,PmtSel,Term PMT
RND-034,UserPmt,1836.46
RND-034,TermMonths,120
RND-034,MTrailSel,3M
RND-034,TrailPct,1.004
RND-034,RateSel,User Enter
RND-034,UserRate,0.0892
RND-034,LegalInit,25000
RND-034,LegalStartM,0
RND-034,HoldCost,250
RND-034,LegalEndM,0
RND-034,AddBack,"Yes, Both"
RND-034,ExitType,YTM Sell Solve
RND-034,DPOPct,0.028
RND-034,UserExit,139549.72
RND-034,ValCapPct,0.528
RND-034,YTMTgt,0.091
RND-034,AddAccrued,Yes
RND-034,LiqAcrM,0
RND-034,StartMonth,1
RND-034,ExitMonth,49
RND-034,BidOverride,
RND-034,Yield,0.2409
RND-034,CutoffDt,2026-07-01
RND-034,AnchorDt,2026-07-31
RND-034,MinMonthsJ2,0
RND-034,HurdleYTM,0.1
RND-034,HurdleCY,0.09
RND-034,HurdleMOIC,1.3
RND-034,RelColl,163611.21
RND-035,LoanNo,000005100324610
RND-035,UPB,2553457.78
RND-035,IntBal,34390.01
RND-035,CRate,0.07157
RND-035,DRate,0.12157
RND-035,CPmt,17901.32
RND-035,MatDt,2032-09-11
RND-035,T3,29413.43
RND-035,T6,70124.43
RND-035,T12,34053.94
RND-035,T24,68107.88
RND-035,PmtSel,Term PMT
RND-035,UserPmt,9280.39
RND-035,TermMonths,120
RND-035,MTrailSel,12M
RND-035,TrailPct,0.754
RND-035,RateSel,Contractual
RND-035,UserRate,0.1338
RND-035,LegalInit,0
RND-035,LegalStartM,7
RND-035,HoldCost,0
RND-035,LegalEndM,11
RND-035,AddBack,No
RND-035,ExitType,IRR Solve
RND-035,DPOPct,0.101
RND-035,UserExit,2352321.59
RND-035,ValCapPct,0.478
RND-035,YTMTgt,0.1795
RND-035,AddAccrued,Yes
RND-035,LiqAcrM,18
RND-035,StartMonth,1
RND-035,ExitMonth,2
RND-035,BidOverride,
RND-035,Yield,0.2268
RND-035,CutoffDt,2026-07-01
RND-035,AnchorDt,2026-07-31
RND-035,MinMonthsJ2,0
RND-035,HurdleYTM,0.1
RND-035,HurdleCY,0.09
RND-035,HurdleMOIC,1.3
RND-035,RelColl,1433578.87
RND-036,LoanNo,000005100324610
RND-036,UPB,263029.34
RND-036,IntBal,1334.04
RND-036,CRate,0.12367
RND-036,DRate,0.17367
RND-036,CPmt,2882.3
RND-036,MatDt,2027-03-16
RND-036,T3,2429.57
RND-036,T6,16651.15
RND-036,T12,4555.62
RND-036,T24,9111.24
RND-036,PmtSel,User PMT
RND-036,UserPmt,1829.07
RND-036,TermMonths,60
RND-036,MTrailSel,3M
RND-036,TrailPct,0.822
RND-036,RateSel,User Enter
RND-036,UserRate,0.1009
RND-036,LegalInit,0
RND-036,LegalStartM,0
RND-036,HoldCost,1000
RND-036,LegalEndM,0
RND-036,AddBack,No
RND-036,ExitType,PIF
RND-036,DPOPct,0.034
RND-036,UserExit,182936.76
RND-036,ValCapPct,0.919
RND-036,YTMTgt,0.1472
RND-036,AddAccrued,No
RND-036,LiqAcrM,0
RND-036,StartMonth,1
RND-036,ExitMonth,11
RND-036,BidOverride,
RND-036,Yield,0.213
RND-036,CutoffDt,2026-07-01
RND-036,AnchorDt,2026-07-31
RND-036,MinMonthsJ2,0
RND-036,HurdleYTM,0.1
RND-036,HurdleCY,0.09
RND-036,HurdleMOIC,1.3
RND-036,RelColl,453580.48
RND-037,LoanNo,000005100324610
RND-037,UPB,3696041.25
RND-037,IntBal,182387.21
RND-037,CRate,0.08076
RND-037,DRate,0.13076
RND-037,CPmt,23238.48
RND-037,MatDt,2028-01-12
RND-037,T3,35528.61
RND-037,T6,103612.85
RND-037,T12,268175.09
RND-037,T24,536350.18
RND-037,PmtSel,User PMT
RND-037,UserPmt,14872.78
RND-037,TermMonths,60
RND-037,MTrailSel,6M
RND-037,TrailPct,0.863
RND-037,RateSel,Default
RND-037,UserRate,0.0326
RND-037,LegalInit,25000
RND-037,LegalStartM,0
RND-037,HoldCost,250
RND-037,LegalEndM,0
RND-037,AddBack,"Yes, Both"
RND-037,ExitType,PIF
RND-037,DPOPct,0.075
RND-037,UserExit,2312883.02
RND-037,ValCapPct,0.923
RND-037,YTMTgt,0.1587
RND-037,AddAccrued,Yes
RND-037,LiqAcrM,6
RND-037,StartMonth,5
RND-037,ExitMonth,19
RND-037,BidOverride,
RND-037,Yield,0.1788
RND-037,CutoffDt,2026-07-01
RND-037,AnchorDt,2026-07-31
RND-037,MinMonthsJ2,0
RND-037,HurdleYTM,0.1
RND-037,HurdleCY,0.09
RND-037,HurdleMOIC,1.3
RND-037,RelColl,6577292.13
RND-038,LoanNo,000005100324610
RND-038,UPB,224685.9
RND-038,IntBal,328.34
RND-038,CRate,0.09411
RND-038,DRate,0.14411
RND-038,CPmt,2773.42
RND-038,MatDt,2034-04-17
RND-038,T3,1443.28
RND-038,T6,11549.03
RND-038,T12,7525.69
RND-038,T24,15051.38
RND-038,PmtSel,Interest PMT
RND-038,UserPmt,3412.19
RND-038,TermMonths,240
RND-038,MTrailSel,3M
RND-038,TrailPct,0.619
RND-038,RateSel,Default
RND-038,UserRate,0.0941
RND-038,LegalInit,5000
RND-038,LegalStartM,0
RND-038,HoldCost,250
RND-038,LegalEndM,0
RND-038,AddBack,"Yes, Both"
RND-038,ExitType,Liquidation
RND-038,DPOPct,0.2
RND-038,UserExit,137401.45
RND-038,ValCapPct,0.603
RND-038,YTMTgt,0.1995
RND-038,AddAccrued,No
RND-038,LiqAcrM,0
RND-038,StartMonth,2
RND-038,ExitMonth,29
RND-038,BidOverride,
RND-038,Yield,0.1415
RND-038,CutoffDt,2026-07-01
RND-038,AnchorDt,2026-07-31
RND-038,MinMonthsJ2,0
RND-038,HurdleYTM,0.1
RND-038,HurdleCY,0.09
RND-038,HurdleMOIC,1.3
RND-038,RelColl,194402.08
RND-039,LoanNo,000005100324610
RND-039,UPB,58340.4
RND-039,IntBal,200.64
RND-039,CRate,0.13125
RND-039,DRate,0.18125
RND-039,CPmt,796.72
RND-039,MatDt,2035-05-25
RND-039,T3,2039.4
RND-039,T6,735.58
RND-039,T12,3646.36
RND-039,T24,7292.72
RND-039,PmtSel,User PMT
RND-039,UserPmt,552.82
RND-039,TermMonths,120
RND-039,MTrailSel,3M
RND-039,TrailPct,0.921
RND-039,RateSel,Contractual
RND-039,UserRate,0.07
RND-039,LegalInit,0
RND-039,LegalStartM,0
RND-039,HoldCost,250
RND-039,LegalEndM,0
RND-039,AddBack,"Yes, Initial Only"
RND-039,ExitType,Liquidation
RND-039,DPOPct,0.137
RND-039,UserExit,19514.91
RND-039,ValCapPct,0.923
RND-039,YTMTgt,0.1102
RND-039,AddAccrued,No
RND-039,LiqAcrM,18
RND-039,StartMonth,1
RND-039,ExitMonth,26
RND-039,BidOverride,
RND-039,Yield,0.2439
RND-039,CutoffDt,2026-07-01
RND-039,AnchorDt,2026-07-31
RND-039,MinMonthsJ2,0
RND-039,HurdleYTM,0.1
RND-039,HurdleCY,0.09
RND-039,HurdleMOIC,1.3
RND-039,RelColl,3994.43
RND-040,LoanNo,000005100324610
RND-040,UPB,41331.72
RND-040,IntBal,1865.24
RND-040,CRate,0.13644
RND-040,DRate,0.18644
RND-040,CPmt,573.08
RND-040,MatDt,2032-03-07
RND-040,T3,614.38
RND-040,T6,863.61
RND-040,T12,4790.08
RND-040,T24,9580.16
RND-040,PmtSel,Interest PMT
RND-040,UserPmt,837.3
RND-040,TermMonths,240
RND-040,MTrailSel,12M
RND-040,TrailPct,0.61
RND-040,RateSel,Contractual
RND-040,UserRate,0.0304
RND-040,LegalInit,5000
RND-040,LegalStartM,6
RND-040,HoldCost,250
RND-040,LegalEndM,12
RND-040,AddBack,No
RND-040,ExitType,Value Cap
RND-040,DPOPct,0.34
RND-040,UserExit,42735.86
RND-040,ValCapPct,0.41
RND-040,YTMTgt,0.1974
RND-040,AddAccrued,Yes
RND-040,LiqAcrM,0
RND-040,StartMonth,1
RND-040,ExitMonth,11
RND-040,BidOverride,
RND-040,Yield,0.0947
RND-040,CutoffDt,2026-07-01
RND-040,AnchorDt,2026-07-31
RND-040,MinMonthsJ2,0
RND-040,HurdleYTM,0.1
RND-040,HurdleCY,0.09
RND-040,HurdleMOIC,1.3
RND-040,RelColl,68512.11
RND-041,LoanNo,000005100324610
RND-041,UPB,946077.49
RND-041,IntBal,16836.79
RND-041,CRate,0.05867
RND-041,DRate,0.10867
RND-041,CPmt,5961.71
RND-041,MatDt,2032-11-28
RND-041,T3,17066.29
RND-041,T6,24593.15
RND-041,T12,54971.53
RND-041,T24,109943.06
RND-041,PmtSel,User PMT
RND-041,UserPmt,6051.18
RND-041,TermMonths,120
RND-041,MTrailSel,3M
RND-041,TrailPct,0.707
RND-041,RateSel,Default
RND-041,UserRate,0.1291
RND-041,LegalInit,5000
RND-041,LegalStartM,0
RND-041,HoldCost,250
RND-041,LegalEndM,0
RND-041,AddBack,No
RND-041,ExitType,PIF
RND-041,DPOPct,0.336
RND-041,UserExit,371481.3
RND-041,ValCapPct,0.943
RND-041,YTMTgt,0.1823
RND-041,AddAccrued,No
RND-041,LiqAcrM,18
RND-041,StartMonth,1
RND-041,ExitMonth,6
RND-041,BidOverride,
RND-041,Yield,0.2454
RND-041,CutoffDt,2026-07-01
RND-041,AnchorDt,2026-07-31
RND-041,MinMonthsJ2,0
RND-041,HurdleYTM,0.1
RND-041,HurdleCY,0.09
RND-041,HurdleMOIC,1.3
RND-041,RelColl,2359678.51
RND-042,LoanNo,000005100324610
RND-042,UPB,49164.55
RND-042,IntBal,1341.16
RND-042,CRate,0.07421
RND-042,DRate,0.12421
RND-042,CPmt,366.97
RND-042,MatDt,2033-09-07
RND-042,T3,898.94
RND-042,T6,228.26
RND-042,T12,1380.32
RND-042,T24,2760.64
RND-042,PmtSel,Current PMT
RND-042,UserPmt,311.22
RND-042,TermMonths,120
RND-042,MTrailSel,3M
RND-042,TrailPct,0.629
RND-042,RateSel,Default
RND-042,UserRate,0.0833
RND-042,LegalInit,0
RND-042,LegalStartM,9
RND-042,HoldCost,1000
RND-042,LegalEndM,31
