case_id,field,expected,tol
RND-013,ImpDPO,-0.12308403159378112,1e-09
RND-013,BidMwVx,0.48973413008921013,1e-09
RND-013,F12P12,0.874511580012009,1e-09
RND-013,MTM,90.0,0.0
RND-013,MTA,126.0,0.0
RND-013,UseMTM,90.0,0.0
RND-013,BalAtExit,118223.23716989043,0.005
RND-013,YtmIRR,0.1048270449221029,1e-06
RND-013,YtmXIRR,0.10985918138142295,1e-06
RND-013,SellYTM,0.17060000000078546,1e-06
RND-013,MinHYTM,21.0,0.0
RND-013,MinHCY,1.0,0.0
RND-013,MinHMOIC,21.0,0.0
RND-013,MinHAll,21.0,0.0
RND-013,Net01,0.0,0.005
RND-013,Net02,0.0,0.005
RND-013,Net12,3549.3829729166664,0.005
RND-013,Net23,3549.3829729166664,0.005
RND-013,Net24,3549.3829729166664,0.005
RND-013,Net25,3799.3829729166664,0.005
RND-013,Net36,0.0,0.005
RND-013,Net60,0.0,0.005
RND-013,Opt06_Bid,309319.274155732,0.005
RND-013,Opt12_Bid,303948.75193490845,0.005
RND-013,Opt24_Bid,294480.73203339864,0.005
RND-013,Opt36_Bid,288440.85332892183,0.005
RND-013,Opt60_Bid,279037.9756062089,0.005
RND-014,PmtPull,0.0,0.005
RND-014,ExitVal,55681.549999999996,0.005
RND-014,BidNPV,44607.86542656762,0.005
RND-014,BidPct,0.040286783215258436,1e-09
RND-014,CY12,1.248245112549974,1.2482451125499741e-09
RND-014,MOIC,1.248245112549974,1.2482451125499741e-09
RND-014,ImpDPO,0.9523164245485465,1e-09
RND-014,BidMwVx,0.5007029418470708,1e-09
RND-014,F12P12,0.7609479222996496,1e-09
RND-014,MTM,18.0,0.0
RND-014,MTA,333.0,0.0
RND-014,UseMTM,18.0,0.0
RND-014,BalAtExit,1087168.654728123,0.005
RND-014,YtmIRR,3.1631348921781415,1e-06
RND-014,YtmXIRR,,1e-06
RND-014,SellYTM,0.22379999999716277,1e-06
RND-014,MinHYTM,1.0,0.0
RND-014,MinHCY,1.0,0.0
RND-014,MinHMOIC,15.0,0.0
RND-014,MinHAll,,0.0
RND-014,Net01,0.0,0.005
RND-014,Net02,0.0,0.005
RND-014,Net12,55681.549999999996,0.005
RND-014,Net23,0.0,0.005
RND-014,Net24,0.0,0.005
RND-014,Net25,0.0,0.005
RND-014,Net36,0.0,0.005
RND-014,Net60,0.0,0.005
RND-014,Opt06_Bid,49838.08873886213,0.005
RND-014,Opt12_Bid,44607.86542656762,0.005
RND-014,Opt24_Bid,35736.463117761035,0.005
RND-014,Opt36_Bid,28629.36354283567,0.005
RND-014,Opt60_Bid,18374.348313463248,0.005
RND-015,PmtPull,297.27,0.005
RND-015,ExitVal,46730.64,0.005
RND-015,BidNPV,44848.53610055576,0.005
RND-015,BidPct,1.2151065047995093,1.2151065047995094e-09
RND-015,CY12,0.053026479942798625,1e-09
RND-015,MOIC,1.1281338121395903,1.1281338121395905e-09
RND-015,ImpDPO,-0.307540819272621,1e-09
RND-015,BidMwVx,2.1243541397627066,2.1243541397627065e-09
RND-015,F12P12,0.757612248408739,1e-09
RND-015,MTM,21.0,0.0
RND-015,MTA,203.0,0.0
RND-015,UseMTM,21.0,0.0
RND-015,BalAtExit,34666.702409127516,0.005
RND-015,YtmIRR,-0.05639174251423425,1e-06
RND-015,YtmXIRR,-0.05484945373722838,1e-06
RND-015,SellYTM,0.08319999999989637,1e-06
RND-015,MinHYTM,,0.0
RND-015,MinHCY,1.0,0.0
RND-015,MinHMOIC,42.0,0.0
RND-015,MinHAll,,0.0
RND-015,Net01,0.0,0.005
RND-015,Net02,0.0,0.005
RND-015,Net12,297.27,0.005
RND-015,Net23,0.0,0.005
RND-015,Net24,0.0,0.005
RND-015,Net25,0.0,0.005
RND-015,Net36,0.0,0.005
RND-015,Net60,0.0,0.005
RND-015,Opt06_Bid,45120.13643697744,0.005
RND-015,Opt12_Bid,44981.521775417634,0.005
RND-015,Opt24_Bid,44720.95082552456,0.005
RND-015,Opt36_Bid,44481.113163814385,0.005
RND-015,Opt60_Bid,44057.170089018735,0.005
RND-016,PmtPull,11801.96854940262,0.005
RND-016,ExitVal,1854422.022040293,0.005
RND-016,BidNPV,1160989.67859059,0.005
RND-016,BidPct,0.9478177820773573,1e-09
RND-016,CY12,0.09148894163604367,1e-09
RND-016,MOIC,2.0140598798470255,2.0140598798470256e-09
RND-016,ImpDPO,-0.6044728898822942,1e-09
RND-016,BidMwVx,1.9407772468918785,1.9407772468918787e-09
RND-016,F12P12,1.3498613819972962,1.3498613819972963e-09
RND-016,MTM,100.0,0.0
RND-016,MTA,260.0,0.0
RND-016,UseMTM,100.0,0.0
RND-016,BalAtExit,1018469.2594636788,0.005
RND-016,YtmIRR,0.1099682146983916,1e-06
RND-016,YtmXIRR,0.11553926773476916,1e-06
RND-016,SellYTM,0.2138999999976015,1e-06
RND-016,MinHYTM,21.0,0.0
RND-016,MinHCY,1.0,0.0
RND-016,MinHMOIC,16.0,0.0
RND-016,MinHAll,38.0,0.0
RND-016,Net01,0.0,0.005
RND-016,Net02,0.0,0.005
RND-016,Net12,11801.96854940262,0.005
RND-016,Net23,11801.96854940262,0.005
RND-016,Net24,11801.96854940262,0.005
RND-016,Net25,11801.96854940262,0.005
RND-016,Net36,11801.96854940262,0.005
RND-016,Net60,0.0,0.005
RND-016,Opt06_Bid,1248405.489742863,0.005
RND-016,Opt12_Bid,1239035.779856888,0.005
RND-016,Opt24_Bid,1214764.824090987,0.005
RND-016,Opt36_Bid,1185277.4451079322,0.005
RND-016,Opt60_Bid,1118336.225394685,0.005
RND-017,PmtPull,32478.33,0.005
RND-017,ExitVal,1775320.18,0.005
RND-017,BidNPV,1732271.1502094066,0.005
RND-017,BidPct,0.5061029545342222,1e-09
RND-017,CY12,0.1874898741809205,1e-09
RND-017,MOIC,1.3998309558563429,1.399830955856343e-09
RND-017,ImpDPO,0.5551223342641062,1e-09
RND-017,BidMwVx,0.2528569619869048,1e-09
RND-017,F12P12,2.5290458092303716,2.529045809230372e-09
RND-017,MTM,65.0,0.0
RND-017,MTA,248.0,0.0
RND-017,UseMTM,65.0,0.0
RND-017,BalAtExit,3193256.8937177197,0.005
RND-017,YtmIRR,0.3472921901387501,1e-06
RND-017,YtmXIRR,0.407625851320248,1e-06
RND-017,SellYTM,0.2044000000016688,1e-06
RND-017,MinHYTM,1.0,0.0
RND-017,MinHCY,1.0,0.0
RND-017,MinHMOIC,18.0,0.0
RND-017,MinHAll,18.0,0.0
RND-017,Net01,0.0,0.005
RND-017,Net02,0.0,0.005
RND-017,Net12,32478.33,0.005
RND-017,Net23,1775320.18,0.005
RND-017,Net24,0.0,0.005
RND-017,Net25,0.0,0.005
RND-017,Net36,0.0,0.005
RND-017,Net60,0.0,0.005
RND-017,Opt06_Bid,1695304.479358877,0.005
RND-017,Opt12_Bid,1709578.6601872572,0.005
RND-017,Opt24_Bid,1734132.6331984564,0.005
RND-017,Opt36_Bid,1754181.9476771206,0.005
RND-017,Opt60_Bid,1783920.6748851207,0.005
RND-018,PmtPull,558.32,0.005
RND-018,ExitVal,35474.37571668771,0.005
RND-018,BidNPV,30388.3603509714,0.005
RND-018,BidPct,0.7927438334290225,1e-09
RND-018,CY12,0.1653554170730167,1e-09
RND-018,MOIC,2.0308899527287227,2.030889952728723e-09
RND-018,ImpDPO,-0.0396111264707002,1e-09
RND-018,BidMwVx,0.5299668077250519,1e-09
RND-018,F12P12,2.1580828036419857,2.1580828036419858e-09
RND-018,MTM,26.0,0.0
RND-018,MTA,119.0,0.0
RND-018,UseMTM,26.0,0.0
RND-018,BalAtExit,32939.7014796298,0.005
RND-018,YtmIRR,0.23237478252235566,1e-06
RND-018,YtmXIRR,0.25801316971125965,1e-06
RND-018,SellYTM,0.22240000000288027,1e-06
RND-018,MinHYTM,3.0,0.0
RND-018,MinHCY,1.0,0.0
RND-018,MinHMOIC,16.0,0.0
RND-018,MinHAll,16.0,0.0
RND-018,Net01,0.0,0.005
RND-018,Net02,0.0,0.005
RND-018,Net12,558.32,0.005
RND-018,Net23,558.32,0.005
RND-018,Net24,558.32,0.005
RND-018,Net25,558.32,0.005
RND-018,Net36,558.32,0.005
RND-018,Net60,0.0,0.005
RND-018,Opt06_Bid,36874.596557419165,0.005
RND-018,Opt12_Bid,35626.36270561654,0.005
RND-018,Opt24_Bid,33543.60989850777,0.005
RND-018,Opt36_Bid,31918.009407413185,0.005
RND-018,Opt60_Bid,29683.17800302454,0.005
RND-019,PmtPull,0.0,0.005
RND-019,ExitVal,28451.444970000004,0.005
RND-019,BidNPV,17157.218363796073,0.005
RND-019,BidPct,0.5694096582289907,1e-09
RND-019,CY12,-0.291422530971025,1e-09
RND-019,MOIC,1.3668558896170229,1.3668558896170229e-09
RND-019,ImpDPO,0.38898773724336133,1e-09
RND-019,BidMwVx,0.3998122340426352,1e-09
RND-019,F12P12,-4.468634653368009,4.468634653368009e-09
RND-019,MTM,109.0,0.0
RND-019,MTA,360.0,0.0
RND-019,UseMTM,109.0,0.0
RND-019,BalAtExit,31602.821800788977,0.005
RND-019,YtmIRR,0.13361044929501917,1e-06
RND-019,YtmXIRR,0.14196751640689592,1e-06
RND-019,SellYTM,0.08389999999703762,1e-06
RND-019,MinHYTM,11.0,0.0
RND-019,MinHCY,1.0,0.0
RND-019,MinHMOIC,32.0,0.0
RND-019,MinHAll,,0.0
RND-019,Net01,0.0,0.005
RND-019,Net02,0.0,0.005
RND-019,Net12,0.0,0.005
RND-019,Net23,0.0,0.005
RND-019,Net24,0.0,0.005
RND-019,Net25,0.0,0.005
RND-019,Net36,0.0,0.005
RND-019,Net60,0.0,0.005
RND-019,Opt06_Bid,22457.762024431253,0.005
RND-019,Opt12_Bid,21340.58702027349,0.005
RND-019,Opt24_Bid,19241.583436336805,0.005
RND-019,Opt36_Bid,17310.93738461821,0.005
RND-019,Opt60_Bid,13901.786291459855,0.005
RND-020,PmtPull,6967.21,0.005
RND-020,ExitVal,615832.3428250961,0.005
RND-020,BidNPV,605097.2252444982,0.005
RND-020,BidPct,0.9298489524744787,1e-09
RND-020,CY12,1.0522837426131224,1.0522837426131224e-09
RND-020,MOIC,1.0522837426131224,1.0522837426131224e-09
RND-020,ImpDPO,0.049750555041488065,1e-09
RND-020,BidMwVx,2.9849150121318444,2.9849150121318446e-09
RND-020,F12P12,45.07318234411196,4.5073182344111967e-08
RND-020,MTM,54.0,0.0
RND-020,MTA,227.0,0.0
RND-020,UseMTM,54.0,0.0
RND-020,BalAtExit,593047.2771091635,0.005
RND-020,YtmIRR,0.13492931999476174,1e-06
RND-020,YtmXIRR,0.14335110882997698,1e-06
RND-020,SellYTM,0.12460000000341932,1e-06
RND-020,MinHYTM,1.0,0.0
RND-020,MinHCY,1.0,0.0
RND-020,MinHMOIC,30.0,0.0
RND-020,MinHAll,30.0,0.0
RND-020,Net01,0.0,0.005
RND-020,Net02,6967.21,0.005
RND-020,Net12,0.0,0.005
RND-020,Net23,0.0,0.005
RND-020,Net24,0.0,0.005
RND-020,Net25,0.0,0.005
RND-020,Net36,0.0,0.005
RND-020,Net60,0.0,0.005
RND-020,Opt06_Bid,603886.8436905231,0.005
RND-020,Opt12_Bid,596960.5539401115,0.005
RND-020,Opt24_Bid,584722.2174206702,0.005
RND-020,Opt36_Bid,574415.1487395676,0.005
RND-020,Opt60_Bid,563001.7932174562,0.005
RND-021,PmtPull,27834.21,0.005
RND-021,ExitVal,1941256.2844314747,0.005
RND-021,BidNPV,1783738.4977668684,0.005
RND-021,BidPct,0.7061186034764981,1e-09
RND-021,CY12,1.1663297826649157,1.1663297826649159e-09
RND-021,MOIC,1.1663297826649157,1.1663297826649159e-09
RND-021,ImpDPO,0.2012537370780113,1e-09
RND-021,BidMwVx,0.6491412777248594,1e-09
RND-021,F12P12,11.721512458825234,1.1721512458825235e-08
RND-021,MTM,101.0,0.0
RND-021,MTA,170.0,0.0
RND-021,UseMTM,101.0,0.0
RND-021,BalAtExit,1456916.4926698161,0.005
RND-021,YtmIRR,0.17771570891713895,1e-06
RND-021,YtmXIRR,0.19267697849359866,1e-06
RND-021,SellYTM,0.23930000000332188,1e-06
RND-021,MinHYTM,1.0,0.0
RND-021,MinHCY,1.0,0.0
RND-021,MinHMOIC,15.0,0.0
RND-021,MinHAll,15.0,0.0
RND-021,Net01,0.0,0.005
RND-021,Net02,0.0,0.005
RND-021,Net12,0.0,0.005
RND-021,Net23,0.0,0.005
RND-021,Net24,0.0,0.005
RND-021,Net25,0.0,0.005
RND-021,Net36,0.0,0.005
RND-021,Net60,0.0,0.005
RND-021,Opt06_Bid,1783738.497766869,0.005
RND-021,Opt12_Bid,1783738.4977668682,0.005
RND-021,Opt24_Bid,1783738.4977668673,0.005
RND-021,Opt36_Bid,1783738.4977668663,0.005
RND-021,Opt60_Bid,1783738.4977668654,0.005
RND-022,PmtPull,9516.22,0.005
RND-022,ExitVal,1855242.45212,0.005
RND-022,BidNPV,1598873.9545255634,0.005
RND-022,BidPct,0.6955628520794803,1e-09
RND-022,CY12,0.06547008893584823,1e-09
RND-022,MOIC,1.2972351611890858,1.2972351611890859e-09
RND-022,ImpDPO,0.18386055094335063,1e-09
RND-022,BidMwVx,0.5755191988454943,1e-09
RND-022,F12P12,1.038654443936421,1.038654443936421e-09
RND-022,MTM,95.0,0.0
RND-022,MTA,326.0,0.0
RND-022,UseMTM,95.0,0.0
RND-022,BalAtExit,1875225.5464659617,0.005
RND-022,YtmIRR,0.10332539698479128,1e-06
RND-022,YtmXIRR,0.10825072285619394,1e-06
RND-022,SellYTM,0.13290000000320037,1e-06
RND-022,MinHYTM,22.0,0.0
RND-022,MinHCY,1.0,0.0
RND-022,MinHMOIC,26.0,0.0
RND-022,MinHAll,,0.0
RND-022,Net01,0.0,0.005
RND-022,Net02,9516.22,0.005
RND-022,Net12,9516.22,0.005
RND-022,Net23,9516.22,0.005
RND-022,Net24,9516.22,0.005
RND-022,Net25,1855242.45212,0.005
RND-022,Net36,0.0,0.005
RND-022,Net60,0.0,0.005
RND-022,Opt06_Bid,1773230.7769181326,0.005
RND-022,Opt12_Bid,1714181.3942274826,0.005
RND-022,Opt24_Bid,1607169.501275863,0.005
RND-022,Opt36_Bid,1513406.4824946816,0.005
RND-022,Opt60_Bid,1359268.9105230952,0.005
RND-023,PmtPull,808.65286,0.005
RND-023,ExitVal,1176196.2185216965,0.005
RND-023,BidNPV,1081208.6457139947,0.005
RND-023,BidPct,1.4507123490981668,1.450712349098167e-09
RND-023,CY12,1.0953322948501167,1.095332294850117e-09
RND-023,MOIC,1.0953322948501167,1.095332294850117e-09
RND-023,ImpDPO,-0.34205935764399276,1e-09
RND-023,BidMwVx,6.629101521217001,6.629101521217001e-09
RND-023,F12P12,36.214626455247895,3.62146264552479e-08
RND-023,MTM,47.0,0.0
RND-023,MTA,360.0,0.0
RND-023,UseMTM,47.0,0.0
RND-023,BalAtExit,742078.8462084555,0.005
RND-023,YtmIRR,0.019373885499907588,1e-06
RND-023,YtmXIRR,0.019523661133220235,1e-06
RND-023,SellYTM,0.09169999999780815,1e-06
RND-023,MinHYTM,,0.0
RND-023,MinHCY,1.0,0.0
RND-023,MinHMOIC,35.0,0.0
RND-023,MinHAll,,0.0
RND-023,Net01,0.0,0.005
RND-023,Net02,808.65286,0.005
RND-023,Net12,1176196.2185216965,0.005
RND-023,Net23,0.0,0.005
RND-023,Net24,0.0,0.005
RND-023,Net25,0.0,0.005
RND-023,Net36,0.0,0.005
RND-023,Net60,0.0,0.005
RND-023,Opt06_Bid,1081208.6457139947,0.005
RND-023,Opt12_Bid,1081208.6457139947,0.005
RND-023,Opt24_Bid,1081208.6457139945,0.005
RND-023,Opt36_Bid,1081208.6457139945,0.005
RND-023,Opt60_Bid,1081208.6457139943,0.005
RND-024,PmtPull,3128.3748834083335,0.005
RND-024,ExitVal,278848.6307967362,0.005
RND-024,BidNPV,252927.95190633857,0.005
RND-024,BidPct,1.125359475270872,1.125359475270872e-09
RND-024,CY12,1.1321885468649664,1.1321885468649664e-09
RND-024,MOIC,1.1321885468649664,1.1321885468649664e-09
RND-024,ImpDPO,-0.22365680051605974,1e-09
RND-024,BidMwVx,0.5844836214345178,1e-09
RND-024,F12P12,23.712796279842166,2.371279627984217e-08
RND-024,MTM,89.0,0.0
RND-024,MTA,129.0,0.0
RND-024,UseMTM,89.0,0.0
RND-024,BalAtExit,102668.3250945636,0.005
RND-024,YtmIRR,0.08812436573039051,1e-06
RND-024,YtmXIRR,0.0916530861422106,1e-06
RND-024,SellYTM,0.1911999999997981,1e-06
RND-024,MinHYTM,15.0,0.0
RND-024,MinHCY,1.0,0.0
RND-024,MinHMOIC,18.0,0.0
RND-024,MinHAll,18.0,0.0
RND-024,Net01,0.0,0.005
RND-024,Net02,0.0,0.005
RND-024,Net12,0.0,0.005
RND-024,Net23,0.0,0.005
RND-024,Net24,0.0,0.005
RND-024,Net25,0.0,0.005
RND-024,Net36,0.0,0.005
RND-024,Net60,0.0,0.005
RND-024,Opt06_Bid,255885.77098398417,0.005
RND-024,Opt12_Bid,245641.81785653936,0.005
RND-024,Opt24_Bid,224777.00995234563,0.005
RND-024,Opt36_Bid,212863.20065958714,0.005
RND-024,Opt60_Bid,195483.1747515952,0.005
RND-025,PmtPull,6161.292747532523,0.005
RND-025,ExitVal,70806.69667064345,0.005
RND-025,BidNPV,227062.73569375067,0.005
RND-025,BidPct,0.7193482734178311,1e-09
RND-025,CY12,0.27134759601604225,1e-09
RND-025,MOIC,1.5329017738034172,1.5329017738034174e-09
RND-025,ImpDPO,0.20499999999999985,1e-09
RND-025,BidMwVx,1.5071165409573246,1.5071165409573246e-09
RND-025,F12P12,4.636214593285765,4.636214593285766e-09
RND-025,MTM,44.0,0.0
RND-025,MTA,349.0,0.0
RND-025,UseMTM,44.0,0.0
RND-025,BalAtExit,303981.1021022721,0.005
RND-025,YtmIRR,0.18798439202887424,1e-06
RND-025,YtmXIRR,0.20488309502280855,1e-06
RND-025,SellYTM,0.1846000000025462,1e-06
RND-025,MinHYTM,1.0,0.0
RND-025,MinHCY,1.0,0.0
RND-025,MinHMOIC,21.0,0.0
RND-025,MinHAll,21.0,0.0
RND-025,Net01,0.0,0.005
RND-025,Net02,0.0,0.005
RND-025,Net12,6161.292747532523,0.005
RND-025,Net23,6161.292747532523,0.005
RND-025,Net24,6161.292747532523,0.005
RND-025,Net25,6161.292747532523,0.005
RND-025,Net36,6161.292747532523,0.005
RND-025,Net60,0.0,0.005
RND-025,Opt06_Bid,237740.257384044,0.005
RND-025,Opt12_Bid,232523.3520087616,0.005
RND-025,Opt24_Bid,226464.13784632293,0.005
RND-025,Opt36_Bid,225038.1904042039,0.005
RND-025,Opt60_Bid,231598.8045170704,0.005
RND-026,PmtPull,1012.0111810737611,0.005
RND-026,ExitVal,28955.9772280951,0.005
RND-026,BidNPV,33681.36187794564,0.005
RND-026,BidPct,0.6139834150598069,1e-09
RND-026,CY12,1.1601695080037577,1.1601695080037578e-09
RND-026,MOIC,1.1601695080037577,1.1601695080037578e-09
RND-026,ImpDPO,0.379,1e-09
RND-026,BidMwVx,1.5393056347800287,1.5393056347800287e-09
RND-026,F12P12,9.04493035975777,9.04493035975777e-09
RND-026,MTM,27.0,0.0
RND-026,MTA,317.0,0.0
RND-026,UseMTM,27.0,0.0
RND-026,BalAtExit,53407.60876272358,0.005
RND-026,YtmIRR,0.3291797037576991,1e-06
RND-026,YtmXIRR,0.382698611129638,1e-06
RND-026,SellYTM,0.18890000000287654,1e-06
RND-026,MinHYTM,1.0,0.0
RND-026,MinHCY,1.0,0.0
RND-026,MinHMOIC,23.0,0.0
RND-026,MinHAll,23.0,0.0
RND-026,Net01,1012.0111810737611,0.005
RND-026,Net02,1012.0111810737611,0.005
RND-026,Net12,0.0,0.005
RND-026,Net23,0.0,0.005
RND-026,Net24,0.0,0.005
RND-026,Net25,0.0,0.005
RND-026,Net36,0.0,0.005
RND-026,Net60,0.0,0.005
RND-026,Opt06_Bid,33594.573983705835,0.005
RND-026,Opt12_Bid,33714.314106910155,0.005
RND-026,Opt24_Bid,34450.37887265577,0.005
RND-026,Opt36_Bid,35673.59205410739,0.005
RND-026,Opt60_Bid,38953.63771875632,0.005
RND-027,PmtPull,4774.088769999999,0.005
RND-027,ExitVal,417000.4107641287,0.005
RND-027,BidNPV,340769.10242776514,0.005
RND-027,BidPct,1.0377367298126379,1.0377367298126379e-09
RND-027,CY12,0.07752645765647168,1e-09
RND-027,MOIC,1.5448847367425962,1.5448847367425962e-09
RND-027,ImpDPO,-0.47656734088827246,1e-09
RND-027,BidMwVx,2.015994905765967,2.015994905765967e-09
RND-027,F12P12,0.5367739056159191,1e-09
RND-027,MTM,94.0,0.0
RND-027,MTA,104.0,0.0
RND-027,UseMTM,94.0,0.0
RND-027,BalAtExit,50972.60076616774,0.005
RND-027,YtmIRR,0.11099383676241743,1e-06
RND-027,YtmXIRR,0.116665333329451,1e-06
RND-027,SellYTM,0.16699999999759643,1e-06
RND-027,MinHYTM,3.0,0.0
RND-027,MinHCY,1.0,0.0
RND-027,MinHMOIC,20.0,0.0
RND-027,MinHAll,,0.0
RND-027,Net01,0.0,0.005
RND-027,Net02,0.0,0.005
RND-027,Net12,3774.0887699999994,0.005
RND-027,Net23,3774.0887699999994,0.005
RND-027,Net24,3774.0887699999994,0.005
RND-027,Net25,3774.0887699999994,0.005
RND-027,Net36,0.0,0.005
RND-027,Net60,0.0,0.005
RND-027,Opt06_Bid,340769.10242776456,0.005
RND-027,Opt12_Bid,339921.9279649639,0.005
RND-027,Opt24_Bid,340051.3978573431,0.005
RND-027,Opt36_Bid,340769.1024277652,0.005
RND-027,Opt60_Bid,340769.10242776555,0.005
RND-028,PmtPull,3929.7204994733656,0.005
RND-028,ExitVal,441578.7014000001,0.005
RND-028,BidNPV,412912.20581572317,0.005
RND-028,BidPct,1.2254886682769484,1.2254886682769484e-09
RND-028,CY12,0.09517084852723252,1e-09
RND-028,MOIC,1.6023819108553798,1.6023819108553799e-09
RND-028,ImpDPO,-0.3912527617682806,1e-09
RND-028,BidMwVx,0.5124248249963631,1e-09
RND-028,F12P12,2.308930084075337,2.308930084075337e-09
RND-028,MTM,84.0,0.0
RND-028,MTA,322.0,0.0
RND-028,UseMTM,84.0,0.0
RND-028,BalAtExit,302993.3615302903,0.005
RND-028,YtmIRR,0.04054871694884172,1e-06
RND-028,YtmXIRR,0.04127141077032406,1e-06
RND-028,SellYTM,0.11819999999693143,1e-06
RND-028,MinHYTM,,0.0
RND-028,MinHCY,1.0,0.0
RND-028,MinHMOIC,30.0,0.0
RND-028,MinHAll,,0.0
RND-028,Net01,0.0,0.005
RND-028,Net02,0.0,0.005
RND-028,Net12,3929.7204994733656,0.005
RND-028,Net23,3929.7204994733656,0.005
RND-028,Net24,3929.7204994733656,0.005
RND-028,Net25,3929.7204994733656,0.005
RND-028,Net36,3929.7204994733656,0.005
RND-028,Net60,0.0,0.005
RND-028,Opt06_Bid,427694.2341887488,0.005
RND-028,Opt12_Bid,425610.5312207765,0.005
RND-028,Opt24_Bid,421793.3593643557,0.005
RND-028,Opt36_Bid,418399.7701145675,0.005
RND-028,Opt60_Bid,412700.5394820884,0.005
RND-029,PmtPull,9481.32,0.005
RND-029,ExitVal,475803.47880806035,0.005
RND-029,BidNPV,453680.8175766801,0.005
RND-029,BidPct,0.5920213233470238,1e-09
RND-029,CY12,0.20898657454031522,1e-09
RND-029,MOIC,1.5085330750013162,1.5085330750013164e-09
RND-029,ImpDPO,0.357,1e-09
RND-029,BidMwVx,0.34344173538770395,1e-09
RND-029,F12P12,2.0996174046451332,2.0996174046451335e-09
RND-029,MTM,38.0,0.0
RND-029,MTA,360.0,0.0
RND-029,UseMTM,38.0,0.0
RND-029,BalAtExit,778113.4895798119,0.005
RND-029,YtmIRR,0.33675133763194864,1e-06
RND-029,YtmXIRR,0.393004942748705,1e-06
RND-029,SellYTM,0.23639999999727404,1e-06
RND-029,MinHYTM,1.0,0.0
RND-029,MinHCY,1.0,0.0
RND-029,MinHMOIC,15.0,0.0
RND-029,MinHAll,15.0,0.0
RND-029,Net01,0.0,0.005
RND-029,Net02,0.0,0.005
RND-029,Net12,9481.32,0.005
RND-029,Net23,9481.32,0.005
RND-029,Net24,9481.32,0.005
RND-029,Net25,475803.47880806035,0.005
RND-029,Net36,0.0,0.005
RND-029,Net60,0.0,0.005
RND-029,Opt06_Bid,466835.340506457,0.005
RND-029,Opt12_Bid,461871.19899680547,0.005
RND-029,Opt24_Bid,454202.2002703302,0.005
RND-029,Opt36_Bid,448940.1053416453,0.005
RND-029,Opt60_Bid,443427.6071576896,0.005
RND-030,PmtPull,14110.59,0.005
RND-030,ExitVal,1104663.2,0.005
RND-030,BidNPV,1121429.5412435047,0.005
RND-030,BidPct,0.35405591791892455,1e-09
RND-030,CY12,0.11324412754383158,1e-09
RND-030,MOIC,1.5512697731067338,1.5512697731067338e-09
RND-030,ImpDPO,0.7473625564751276,1e-09
RND-030,BidMwVx,0.2196023075336358,1e-09
RND-030,F12P12,0.9553705846331617,1e-09
RND-030,MTM,84.0,0.0
RND-030,MTA,360.0,0.0
RND-030,UseMTM,84.0,0.0
RND-030,BalAtExit,2983826.731401601,0.005
RND-030,YtmIRR,0.23619473867934107,1e-06
RND-030,YtmXIRR,0.26323232227325144,1e-06
RND-030,SellYTM,0.1340999999993521,1e-06
RND-030,MinHYTM,1.0,0.0
RND-030,MinHCY,1.0,0.0
RND-030,MinHMOIC,27.0,0.0
RND-030,MinHAll,27.0,0.0
RND-030,Net01,0.0,0.005
RND-030,Net02,0.0,0.005
RND-030,Net12,14110.59,0.005
RND-030,Net23,14110.59,0.005
RND-030,Net24,14110.59,0.005
RND-030,Net25,14110.59,0.005
RND-030,Net36,14110.59,0.005
RND-030,Net60,0.0,0.005
RND-030,Opt06_Bid,1060253.2979519595,0.005
RND-030,Opt12_Bid,1070640.742999351,0.005
RND-030,Opt24_Bid,1089448.7654530082,0.005
RND-030,Opt36_Bid,1105908.66764437,0.005
RND-030,Opt60_Bid,1132920.132401095,0.005
RND-031,PmtPull,2406.524413824359,0.005
RND-031,ExitVal,126920.63376360213,0.005
RND-031,BidNPV,158112.8503151845,0.005
RND-031,BidPct,0.9681738578616125,1e-09
RND-031,CY12,0.15951751234507816,1e-09
RND-031,MOIC,1.434068506716747,1.434068506716747e-09
RND-031,ImpDPO,0.014715928464113182,1e-09
RND-031,BidMwVx,0.8636964532065035,1e-09
RND-031,F12P12,6.47336112561545,6.4733611256154505e-09
RND-031,MTM,113.0,0.0
RND-031,MTA,241.0,0.0
RND-031,UseMTM,113.0,0.0
RND-031,BalAtExit,116291.51130308476,0.005
RND-031,YtmIRR,0.08213125117776984,1e-06
RND-031,YtmXIRR,0.0852050237135685,1e-06
RND-031,SellYTM,0.12940000000276014,1e-06
RND-031,MinHYTM,,0.0
RND-031,MinHCY,1.0,0.0
RND-031,MinHMOIC,30.0,0.0
RND-031,MinHAll,,0.0
RND-031,Net01,0.0,0.005
RND-031,Net02,2406.524413824359,0.005
RND-031,Net12,2406.524413824359,0.005
RND-031,Net23,2406.524413824359,0.005
RND-031,Net24,2406.524413824359,0.005
RND-031,Net25,2406.524413824359,0.005
RND-031,Net36,2406.524413824359,0.005
RND-031,Net60,0.0,0.005
RND-031,Opt06_Bid,158112.85031518474,0.005
RND-031,Opt12_Bid,158112.85031518468,0.005
RND-031,Opt24_Bid,158112.85031518462,0.005
RND-031,Opt36_Bid,158112.85031518454,0.005
RND-031,Opt60_Bid,158112.85031518445,0.005
RND-032,PmtPull,1139.31,0.005
RND-032,ExitVal,64458.35404007692,0.005
RND-032,BidNPV,58838.887033972096,0.005
RND-032,BidPct,0.9834557194024758,1e-09
